raw_n,feat_num,level,comb_idx,elapsed_time,peak_mem_used
40000,2,25000,3,23.277484,21746.8359375
40000,2,25000,4,28.2706525,21746.86328125
40000,2,25000,5,40.7491345,21746.86328125
40000,2,30000,1,29.636212,24798.56640625
40000,2,30000,2,55.6369809,24798.84765625
40000,2,30000,3,26.620562,24798.87890625
40000,2,30000,4,41.0675341,24798.87890625
40000,2,30000,5,72.1176793,24799.15234375
40000,2,35000,1,32.0186568,27851.8828125
40000,2,35000,2,75.2318339,27851.9140625
40000,2,35000,3,34.5386335,27851.8828125
40000,2,35000,4,58.2249213,27851.9140625
40000,2,35000,5,74.7638629,27852.265625
40000,2,40000,1,43.8658711,30904.09765625
40000,2,40000,2,93.7678102,30904.5078125
40000,2,40000,3,50.5316313,30904.5078125
40000,2,40000,4,76.5448825,30904.5078125
40000,2,40000,5,95.7882465,30904.97265625
40000,3,5000,1,7.6073444,9541.6640625
40000,3,5000,2,7.2449117,9541.671875
40000,3,5000,3,7.3108963,9541.640625
40000,3,5000,4,6.8651494,9541.66015625
40000,3,5000,5,7.3961135,9541.66015625
40000,3,10000,1,10.6162891,12593.41796875
40000,3,10000,2,11.720244,12593.4453125
40000,3,10000,3,11.3724182,12593.4765625
40000,3,10000,4,10.8051824,12593.50390625
40000,3,10000,5,10.869244,12593.50390625
40000,3,15000,1,15.3272276,15645.26171875
40000,3,15000,2,15.6309035,15645.26171875
40000,3,15000,3,16.0515228,15645.26171875
40000,3,15000,4,15.1411578,15645.23046875
40000,3,15000,5,15.6058804,15645.23046875
40000,3,20000,1,19.3696226,18697.01953125
40000,3,20000,2,19.4996621,18697.01953125
40000,3,20000,3,19.2957357,18697.01953125
40000,3,20000,4,19.0566131,18697.01953125
40000,3,20000,5,19.566226,18697.01953125
40000,3,25000,1,23.2127534,21749.75
40000,3,25000,2,24.0187957,21749.78125
40000,3,25000,3,22.9904974,21749.78125
40000,3,25000,4,23.1256883,21749.28125
40000,3,25000,5,23.3918578,21749.28125
40000,3,30000,1,27.8464977,24801.0390625
40000,3,30000,2,27.1487553,24801.0390625
40000,3,30000,3,27.4464789,24801.0390625
40000,3,30000,4,27.5075461,24801.0390625
40000,3,30000,5,27.551014,24801.0390625
40000,3,35000,1,34.4752666,27852.796875
40000,3,35000,2,31.9127133,27852.765625
40000,3,35000,3,32.3332603,27852.796875
40000,3,35000,4,32.1095578,27852.796875
40000,3,35000,5,32.2297376,27852.796875
40000,3,40000,1,49.4133605,30904.5546875
40000,3,40000,2,43.1322821,30904.5546875
40000,3,40000,3,40.9197763,30904.5546875
40000,3,40000,4,41.6955353,30904.5546875
40000,3,40000,5,48.3575582,30904.5859375
40000,4,5000,1,7.229201,9543.75
40000,4,5000,2,8.3886567,9543.75
40000,4,5000,3,7.669826,9543.7890625
40000,4,5000,4,7.6178389,9543.796875
40000,4,5000,5,7.081913,9543.796875
40000,4,10000,1,10.7059002,12595.4921875
40000,4,10000,2,11.2215392,12595.5234375
40000,4,10000,3,11.4249816,12595.5546875
40000,4,10000,4,11.1041031,12595.5546875
40000,4,10000,5,10.8302026,12595.5546875
40000,4,15000,1,15.3922811,15647.3125
40000,4,15000,2,15.7830492,15647.3125
40000,4,15000,3,15.9557071,15647.3125
40000,4,15000,4,15.0748211,15647.3125
40000,4,15000,5,15.2354622,15647.3125
40000,4,20000,1,19.6925881,18700.07421875
40000,4,20000,2,19.0602791,18700.07421875
40000,4,20000,3,19.6685044,18700.08203125
40000,4,20000,4,19.3826473,18700.08203125
40000,4,20000,5,19.4888402,18700.046875
40000,4,25000,1,22.6834923,21751.8046875
40000,4,25000,2,25.1625277,21751.7421875
40000,4,25000,3,23.5638462,21751.77734375
40000,4,25000,4,23.8961245,21751.77734375
40000,4,25000,5,23.833171,21751.80859375
40000,4,30000,1,28.1874651,24803.56640625
40000,4,30000,2,28.0608737,24803.56640625
40000,4,30000,3,28.6062115,24803.53515625
40000,4,30000,4,27.754503,24811.4765625
40000,4,30000,5,27.8134968,24811.4765625
40000,4,35000,1,31.6911016,27865.3046875
40000,4,35000,2,32.5700979,27865.26953125
40000,4,35000,3,31.9681873,27865.30078125
40000,4,35000,4,32.198156,27865.30078125
40000,4,35000,5,31.548457,27865.30078125
40000,4,40000,1,45.7816023,30917.2109375
40000,4,40000,2,42.5986913,30909.30078125
40000,4,40000,3,42.6611798,30909.30078125
40000,4,40000,4,42.3902848,30909.30078125
40000,4,40000,5,45.4879243,30909.33203125
40000,5,5000,1,7.6970689,9544.37890625
40000,5,5000,2,7.2483912,9544.37890625
40000,5,5000,3,7.0895062,9544.37890625
40000,5,5000,4,7.7269057,9544.50390625
40000,5,5000,5,7.9733863,9544.50390625
40000,5,10000,1,11.258368,12596.3828125
40000,5,10000,2,11.2516511,12596.3828125
40000,5,10000,3,11.2254176,12596.3828125
40000,5,10000,4,11.3160207,12596.3515625
40000,5,10000,5,12.0619435,12596.3828125
40000,5,15000,1,15.1622488,15649.14453125
40000,5,15000,2,15.6558556,15649.14453125
40000,5,15000,3,15.0852726,15649.14453125
40000,5,15000,4,15.925793,15649.171875
40000,5,15000,5,15.922348,15649.14453125
40000,5,20000,1,19.168155,18700.90234375
40000,5,20000,2,19.9660735,18700.83984375
40000,5,20000,3,19.093201,18700.87109375
40000,5,20000,4,19.5321224,18700.90234375
40000,5,20000,5,19.3830182,18700.90234375
40000,5,25000,1,24.1006428,21752.66015625
40000,5,25000,2,23.7013734,21752.66015625
40000,5,25000,3,22.950008,21752.66015625
40000,5,25000,4,24.1267442,21752.62890625
40000,5,25000,5,23.8077047,21752.66015625
40000,5,30000,1,28.5377564,24806.5625
40000,5,30000,2,28.2000367,24806.5625
40000,5,30000,3,28.213876,24806.5625
40000,5,30000,4,28.0900949,24806.5625
40000,5,30000,5,28.8555675,24806.5625
40000,5,35000,1,32.7259534,27858.51171875
40000,5,35000,2,33.1887244,27858.51171875
40000,5,35000,3,32.0637219,27858.51171875
40000,5,35000,4,32.6428524,27858.51171875
40000,5,35000,5,32.46205,27858.51171875
40000,5,40000,1,42.2424924,30910.4609375
40000,5,40000,2,42.3718351,30910.4296875
40000,5,40000,3,42.6123974,30910.4609375
40000,5,40000,4,42.1423329,30910.4609375
40000,5,40000,5,42.4916001,30910.46484375
40000,6,5000,1,8.5576517,9545.234375
40000,6,5000,2,7.5718933,9545.234375
40000,6,5000,3,7.9271585,9545.234375
40000,6,5000,4,7.9182073,9545.234375
40000,6,5000,5,7.5493939,9545.234375
40000,6,10000,1,11.5491786,12596.9921875
40000,6,10000,2,11.4224625,12596.5078125
40000,6,10000,3,11.4244167,12596.5078125
40000,6,10000,4,11.9297712,12596.5078125
40000,6,10000,5,11.1390831,12596.5078125
40000,6,15000,1,15.5363024,15649.23828125
40000,6,15000,2,15.1590655,15649.26953125
40000,6,15000,3,15.717813,15649.26953125
40000,6,15000,4,16.4470292,15649.26953125
40000,6,15000,5,15.987175,15649.26953125
40000,6,20000,1,19.5885593,18701.02734375
40000,6,20000,2,20.9127894,18701.02734375
40000,6,20000,3,19.7925461,18701.02734375
40000,6,20000,4,19.9725525,18701.02734375
40000,6,20000,5,19.3111172,18701.02734375
40000,6,25000,1,24.3621582,21754.9296875
40000,6,25000,2,24.5015702,21754.95703125
40000,6,25000,3,24.2606344,21754.9296875
40000,6,25000,4,24.4675639,21754.4296875
40000,6,25000,5,24.1803413,21755.0625
40000,6,30000,1,28.4469498,24807.05078125
40000,6,30000,2,28.4480099,24807.01953125
40000,6,30000,3,29.0260045,24807.01953125
40000,6,30000,4,28.6660298,24807.05078125
40000,6,30000,5,28.5237614,24807.05078125
40000,6,35000,1,33.4529229,27859.0078125
40000,6,35000,2,32.5528978,27859.0078125
40000,6,35000,3,32.7652836,27859.0390625
40000,6,35000,4,32.9139756,27859.0390625
40000,6,35000,5,33.3826808,27859.0390625
40000,6,40000,1,43.1261958,30911.0234375
40000,6,40000,2,41.8681429,30911.0546875
40000,6,40000,3,42.7098764,30911.0546875
40000,6,40000,4,42.7248778,30911.2421875
40000,6,40000,5,43.2310724,30911.1796875
40000,7,5000,1,8.4079236,9545.6484375
40000,7,5000,2,7.3606296,9545.6484375
40000,7,5000,3,7.5091232,9545.671875
40000,7,5000,4,7.4249278,9545.671875
40000,7,5000,5,7.8578795,9545.71875
40000,7,10000,1,11.3460867,12598.48046875
40000,7,10000,2,11.5584367,12606.40625
40000,7,10000,3,11.4697175,12606.40625
40000,7,10000,4,11.5488946,12606.4375
40000,7,10000,5,11.9865478,12606.39453125
40000,7,15000,1,17.2760361,15658.15234375
40000,7,15000,2,16.5232747,15658.15234375
40000,7,15000,3,15.4437997,15658.15234375
40000,7,15000,4,15.5319041,15658.15234375
40000,7,15000,5,15.8374901,15658.15234375
40000,7,20000,1,20.185808,18711.94921875
40000,7,20000,2,19.9322615,18711.94921875
40000,7,20000,3,19.9222949,18711.98046875
40000,7,20000,4,20.4574279,18711.98046875
40000,7,20000,5,19.750466,18711.98046875
40000,7,25000,1,24.707684,21755.59375
40000,7,25000,2,24.4752729,21755.55859375
40000,7,25000,3,24.1669344,21755.55859375
40000,7,25000,4,24.8592315,21755.58984375
40000,7,25000,5,23.9600209,21755.58984375
40000,7,30000,1,28.1549409,24807.6171875
40000,7,30000,2,28.7578464,24807.5546875
40000,7,30000,3,29.0802954,24807.6171875
40000,7,30000,4,28.9365435,24807.11328125
40000,7,30000,5,30.4915178,24807.14453125
40000,7,35000,1,33.6405914,27859.13671875
40000,7,35000,2,33.8222271,27859.13671875
40000,7,35000,3,36.2861805,27859.13671875
40000,7,35000,4,33.518205,27859.13671875
40000,7,35000,5,33.0284027,27859.13671875
40000,7,40000,1,44.3483735,30913.16015625
40000,7,40000,2,43.1881657,30913.16015625
40000,7,40000,3,44.5660841,30913.19140625
40000,7,40000,4,49.0081671,30913.12890625
40000,7,40000,5,44.5809362,30916.7265625
40000,8,5000,1,7.8640757,9548.8359375
40000,8,5000,2,7.4777808,9548.87109375
40000,8,5000,3,7.4889322,9548.87109375
40000,8,5000,4,7.5185701,9548.87109375
40000,8,5000,5,7.5581525,9548.89453125
40000,8,10000,1,11.1925256,12601.625
40000,8,10000,2,12.0740821,12601.65625
40000,8,10000,3,11.7036612,12601.65625
40000,8,10000,4,12.0553872,12601.65625
40000,8,10000,5,11.7791025,12601.65625
40000,8,15000,1,16.0984946,15653.3828125
40000,8,15000,2,16.1314977,15653.3828125
40000,8,15000,3,15.9020829,15653.44921875
40000,8,15000,4,15.9965033,15653.51171875
40000,8,15000,5,15.885529,15653.4765625
40000,8,20000,1,19.579051,18707.45703125
40000,8,20000,2,20.1551554,18707.45703125
40000,8,20000,3,19.6862953,18707.45703125
40000,8,20000,4,20.1727547,18707.42578125
40000,8,20000,5,20.2445466,18707.45703125
40000,8,25000,1,24.0356324,21759.55078125
40000,8,25000,2,24.4412739,21759.48828125
40000,8,25000,3,24.7440257,21755.515625
40000,8,25000,4,24.1336113,21755.515625
40000,8,25000,5,24.3887381,21755.515625
40000,8,30000,1,28.1161351,24807.578125
40000,8,30000,2,29.3460407,24807.578125
40000,8,30000,3,28.7572244,24807.578125
40000,8,30000,4,28.8774991,24807.578125
40000,8,30000,5,29.0207775,24807.546875
40000,8,35000,1,33.1697661,27861.640625
40000,8,35000,2,33.6051996,27861.640625
40000,8,35000,3,32.9823592,27861.640625
40000,8,35000,4,33.2926592,27861.609375
40000,8,35000,5,33.2198213,27861.640625
40000,8,40000,1,44.875136,30914.2734375
40000,8,40000,2,43.1299151,30914.2734375
40000,8,40000,3,43.975477,30914.30078125
40000,8,40000,4,44.1597376,30914.2734375
40000,8,40000,5,43.8305312,30914.2421875
40000,9,5000,1,8.0301999,9546.09765625
40000,9,5000,2,7.790939,9546.1328125
40000,9,5000,3,7.4656017,9546.1328125
40000,9,5000,4,8.0458494,9546.1328125
40000,9,5000,5,7.8326584,9546.1328125
40000,9,10000,1,11.8761737,12598.89453125
40000,9,10000,2,11.5129291,12598.89453125
40000,9,10000,3,11.7952991,12598.89453125
40000,9,10000,4,11.1525491,12598.89453125
40000,9,10000,5,11.9228601,12598.89453125
40000,9,15000,1,16.0340046,15652.68359375
40000,9,15000,2,16.0712626,15652.68359375
40000,9,15000,3,16.3066839,15652.68359375
40000,9,15000,4,16.4496257,15652.68359375
40000,9,15000,5,15.7093428,15652.68359375
40000,9,20000,1,20.4742778,18704.28515625
40000,9,20000,2,19.7631258,18704.28515625
40000,9,20000,3,20.3937836,18704.28515625
40000,9,20000,4,20.4249001,18704.25
40000,9,20000,5,20.652355,18704.26953125
40000,9,25000,1,25.871339,21756.40234375
40000,9,25000,2,26.7890676,21756.40234375
40000,9,25000,3,26.5955911,21756.40234375
40000,9,25000,4,24.9231823,21756.40234375
40000,9,25000,5,24.9072317,21756.37109375
40000,9,30000,1,29.587111,24810.50390625
40000,9,30000,2,30.0134377,24810.50390625
40000,9,30000,3,29.2943329,24810.50390625
40000,9,30000,4,29.3338992,24810.47265625
40000,9,30000,5,29.4106308,24810.50390625
40000,9,35000,1,34.3381638,27862.60546875
40000,9,35000,2,33.8784205,27862.60546875
40000,9,35000,3,34.2814424,27862.57421875
40000,9,35000,4,33.5680909,27862.60546875
40000,9,35000,5,34.3252633,27862.60546875
40000,9,40000,1,44.6892155,30914.73828125
40000,9,40000,2,45.1476456,30914.203125
40000,9,40000,3,44.8492552,30914.234375
40000,9,40000,4,44.597894,30914.234375
40000,9,40000,5,44.9123695,30914.203125
40000,10,5000,1,8.0842099,9546.0546875
40000,10,10000,1,11.8734066,12598.84765625
40000,10,15000,1,16.3572826,15652.90625
40000,10,20000,1,20.3006901,18705.046875
40000,10,25000,1,25.2774294,21757.1875
40000,10,30000,1,29.9671835,24811.29296875
40000,10,35000,1,34.8435751,27863.46484375
40000,10,40000,1,44.6208717,30915.60546875
50000,1,5000,1,6.5708928,10306.45703125
50000,1,5000,2,8.1644789,10306.45703125
50000,1,5000,3,8.2072711,10306.45703125
50000,1,5000,4,8.1109663,10306.45703125
50000,1,5000,5,8.1379747,10306.45703125
50000,1,10000,1,16.7651853,14121.12109375
50000,1,10000,2,18.2895478,14121.15234375
50000,1,10000,3,18.5277431,14121.40234375
50000,1,10000,4,18.3234041,14121.41796875
50000,1,10000,5,18.0007778,14121.546875
50000,1,15000,1,28.9994538,17936.2421875
50000,1,15000,2,30.1585824,17936.50390625
50000,1,15000,3,36.5484714,17944.1015625
50000,1,15000,4,29.3384187,17956.484375
50000,1,15000,5,30.0873965,17948.57421875
50000,1,20000,1,43.4101168,21763.27734375
50000,1,20000,2,45.9891789,21763.27734375
50000,1,20000,3,45.5084723,21763.27734375
50000,1,20000,4,44.1777649,21763.27734375
50000,1,20000,5,45.3699318,21763.2734375
50000,1,25000,1,56.7850107,25577.9921875
50000,1,25000,2,61.0374645,25573.9921875
50000,1,25000,3,59.6584524,25573.9921875
50000,1,25000,4,59.3030691,25573.9921875
50000,1,25000,5,58.8574979,25573.9921875
50000,1,30000,1,77.7171624,29388.1875
50000,1,30000,2,111.4028144,29388.15234375
50000,1,30000,3,77.6982937,29388.15234375
50000,1,30000,4,77.7434391,29388.15234375
50000,1,30000,5,79.5981497,29388.15234375
50000,1,35000,1,101.6081687,33202.84765625
50000,1,35000,2,104.4801525,33202.87890625
50000,1,35000,3,103.5820661,33202.87890625
50000,1,35000,4,102.7908825,33202.3515625
50000,1,35000,5,142.1433792,33201.8828125
50000,1,40000,1,130.4831007,37016.58203125
50000,1,40000,2,131.6487359,37016.58203125
50000,1,40000,3,135.1283213,37017.046875
50000,1,40000,4,124.9088616,37017.046875
50000,1,40000,5,125.9682492,37017.1171875
50000,1,45000,1,159.1197936,40832.90625
50000,1,45000,2,163.6593821,40833.65234375
50000,1,45000,3,162.3028005,40833.98828125
50000,1,45000,4,240.7563898,40833.98828125
50000,1,45000,5,157.1626473,40833.4921875
50000,1,50000,1,190.7333266,44649.3125
50000,1,50000,2,190.4388516,44650.0625
50000,1,50000,3,184.8984124,44650.0625
50000,1,50000,4,183.1799978,44649.55859375
50000,1,50000,5,172.1839407,44649.59375
50000,2,5000,1,8.32875,10317.34765625
50000,2,5000,2,9.0185184,10318.34765625
50000,2,5000,3,5.5084958,10318.31640625
50000,2,5000,4,7.5198949,10318.31640625
50000,2,5000,5,5.892694,10318.31640625
50000,2,10000,1,13.0689876,14133.0703125
50000,2,10000,2,14.8894648,14133.04296875
50000,2,10000,3,13.8009233,14133.04296875
50000,2,10000,4,12.4825476,14133.04296875
50000,2,10000,5,11.3259588,14133.0078125
50000,2,15000,1,18.3316359,17947.703125
50000,2,15000,2,18.5430512,17947.734375
50000,2,15000,3,26.2643195,17947.85546875
50000,2,15000,4,17.2378571,17947.85546875
50000,2,15000,5,24.6375511,17947.85546875
50000,2,20000,1,22.4799641,21762.01953125
50000,2,20000,2,23.4553044,21762.0234375
50000,2,20000,3,43.1361617,21762.0234375
50000,2,20000,4,22.5297803,21762.0234375
50000,2,20000,5,38.2762579,21762.0234375
50000,2,25000,1,27.0884075,25576.74609375
50000,2,25000,2,29.5184277,25576.71875
50000,2,25000,3,56.2894516,25576.9921875
50000,2,25000,4,26.4557272,25576.9921875
50000,2,25000,5,66.5533383,25576.9921875
50000,2,30000,1,31.7067329,29391.69140625
50000,2,30000,2,34.1299,29391.69140625
50000,2,30000,3,74.9259707,29391.69140625
50000,2,30000,4,31.7377499,29391.69140625
50000,2,30000,5,71.3207923,29391.69140625
50000,2,35000,1,37.7961475,33207.890625
50000,2,35000,2,37.6797812,33207.890625
50000,2,35000,3,98.7707143,33207.890625
50000,2,35000,4,45.4543369,33207.890625
50000,2,35000,5,95.8909853,33208.30078125
50000,2,40000,1,43.1810618,37022.97265625
50000,2,40000,2,43.623753,37022.97265625
50000,2,40000,3,132.3571522,37022.97265625
50000,2,40000,4,67.4737085,37022.97265625
50000,2,40000,5,128.8537028,37022.97265625
50000,2,45000,1,72.4215623,40837.16796875
50000,2,45000,2,49.2995622,40837.16796875
50000,2,45000,3,164.8406514,40837.19921875
50000,2,45000,4,91.3838293,40836.6875
50000,2,45000,5,154.9525754,40836.71875
50000,2,50000,1,83.2369702,44651.50390625
50000,2,50000,2,68.40236,44651
50000,2,50000,3,184.2171859,44658.9296875
50000,2,50000,4,118.5160098,44659.20703125
50000,2,50000,5,179.8337259,44658.7109375
50000,3,5000,1,9.9867117,10327.72265625
50000,3,5000,2,8.9447299,10327.72265625
50000,3,5000,3,8.8796759,10327.72265625
50000,3,5000,4,9.4722138,10327.72265625
50000,3,5000,5,8.9607502,10327.72265625
50000,3,10000,1,14.1192626,14142.41796875
50000,3,10000,2,13.7069633,14142.3828125
50000,3,10000,3,13.8118827,14142.4140625
50000,3,10000,4,14.4314578,14142.4921875
50000,3,10000,5,14.0188956,14142.4921875
50000,3,15000,1,19.0848748,17957.1875
50000,3,15000,2,20.0817686,17957.1875
50000,3,15000,3,18.1023952,17957.1875
50000,3,15000,4,19.604515,17957.1875
50000,3,15000,5,19.9727676,17957.1875
50000,3,20000,1,23.5226231,21771.890625
50000,3,20000,2,23.4910816,21771.890625
50000,3,20000,3,23.7700321,21771.890625
50000,3,20000,4,24.5270287,21771.890625
50000,3,20000,5,25.6329717,21771.890625
50000,3,25000,1,27.6733184,25587.58984375
50000,3,25000,2,28.7676445,25587.08984375
50000,3,25000,3,28.7627409,25587.08984375
50000,3,25000,4,28.1475443,25587.08984375
50000,3,25000,5,29.246486,25587.02734375
50000,3,30000,1,33.5307743,29401.75390625
50000,3,30000,2,33.9339812,29401.78515625
50000,3,30000,3,32.8295431,29401.78515625
50000,3,30000,4,34.8609951,29401.78515625
50000,3,30000,5,34.4951896,29401.8125
50000,3,35000,1,39.3211338,33216.48046875
50000,3,35000,2,37.9309324,33216.48046875
50000,3,35000,3,38.4788337,33216.51171875
50000,3,35000,4,38.174976,33216.48046875
50000,3,35000,5,39.0714238,33208.640625
50000,3,40000,1,44.0805403,37023.2734375
50000,3,40000,2,47.5778033,37022.7734375
50000,3,40000,3,44.5384627,37022.7734375
50000,3,40000,4,43.0113531,37022.7734375
50000,3,40000,5,43.1179702,37022.7734375
50000,3,45000,1,48.1979351,40839.5
50000,3,45000,2,56.6458238,40839.46875
50000,3,45000,3,67.4503334,40839.5
50000,3,45000,4,48.3258533,40839.46875
50000,3,45000,5,48.5567531,40839.50390625
50000,3,50000,1,69.0351833,44654.3125
50000,3,50000,2,79.6658007,44654.3125
50000,3,50000,3,92.3391804,44654.33984375
50000,3,50000,4,67.690254,44654.30859375
50000,3,50000,5,68.307403,44654.30859375
50000,4,5000,1,10.416062,10319.62109375
50000,4,5000,2,9.8588518,10319.65234375
50000,4,5000,3,9.4398205,10319.65625
50000,4,5000,4,9.1411219,10319.65625
50000,4,5000,5,9.449236,10319.68359375
50000,4,10000,1,14.8156419,14134.3515625
50000,4,10000,2,14.1873216,14134.3515625
50000,4,10000,3,14.2721252,14134.3515625
50000,4,10000,4,15.5307687,14134.4453125
50000,4,10000,5,14.3362779,14134.4765625
50000,4,15000,1,19.7033094,17949.171875
50000,4,15000,2,19.2439978,17949.171875
50000,4,15000,3,19.0018219,17949.171875
50000,4,15000,4,19.155157,17949.171875
50000,4,15000,5,19.51694,17949.203125
50000,4,20000,1,24.415111,21764.8828125
50000,4,20000,2,24.001545,21764.8828125
50000,4,20000,3,23.7356805,21764.8828125
50000,4,20000,4,24.1972534,21764.91796875
50000,4,20000,5,24.2282764,21764.91796875
50000,4,25000,1,28.6607669,25579.58203125
50000,4,25000,2,28.8793736,25579.61328125
50000,4,25000,3,28.4261694,25579.61328125
50000,4,25000,4,28.6231619,25579.61328125
50000,4,25000,5,28.8543378,25579.61328125
50000,4,30000,1,33.5915864,29394.30859375
50000,4,30000,2,33.4798094,29394.30859375
50000,4,30000,3,36.9148397,29394.3359375
50000,4,30000,4,33.8392546,29394.26953125
50000,4,30000,5,33.6810864,29394.23828125
50000,4,35000,1,38.5756452,33212.03515625
50000,4,35000,2,38.9403198,33212.03515625
50000,4,35000,3,38.1695477,33212
50000,4,35000,4,38.9801289,33212.0625
50000,4,35000,5,39.1476215,33212.03515625
50000,4,40000,1,43.7220575,37026.890625
50000,4,40000,2,45.646958,37026.890625
50000,4,40000,3,44.119801,37026.890625
50000,4,40000,4,43.9999758,37026.890625
50000,4,40000,5,43.7096153,37026.890625
50000,4,45000,1,49.7253135,40841.73828125
50000,4,45000,2,49.2849755,40841.73828125
50000,4,45000,3,50.1741474,40841.73828125
50000,4,45000,4,49.3463091,40841.73828125
50000,4,45000,5,49.8479676,40841.73828125
50000,4,50000,1,68.3743747,44656.5859375
50000,4,50000,2,67.6509832,44656.5859375
50000,4,50000,3,68.5877635,44656.58984375
50000,4,50000,4,69.0284079,44656.58984375
50000,4,50000,5,69.391471,44656.71484375
