dataset,best_params,num_boost_round,r2,rmsle
SRS_sampled_df_10000_set_1,"{'lambda_l1': 4.7508968168295627e-07, 'lambda_l2': 3.218998034576768e-07, 'num_leaves': 404, 'feature_fraction': 0.557764644721336, 'bagging_fraction': 0.6069805097602273, 'bagging_freq': 0, 'min_child_samples': 3, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8366595731529751,0.46115033300708247
SRS_sampled_df_10000_set_2,"{'lambda_l1': 7.247905033359127e-08, 'lambda_l2': 2.089104471249889e-07, 'num_leaves': 421, 'feature_fraction': 0.6326635307750595, 'bagging_fraction': 0.806354569554418, 'bagging_freq': 1, 'min_child_samples': 3, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8338751479967011,0.4344456313965693
SRS_sampled_df_10000_set_3,"{'lambda_l1': 0.00016278279513087557, 'lambda_l2': 0.08520770226959479, 'num_leaves': 368, 'feature_fraction': 0.7215307347405087, 'bagging_fraction': 0.7735665988899241, 'bagging_freq': 1, 'min_child_samples': 7, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8328827114500034,0.46317949552999493
SRS_sampled_df_10000_set_4,"{'lambda_l1': 0.0015123554933898404, 'lambda_l2': 2.2114823293355297, 'num_leaves': 511, 'feature_fraction': 0.8023232955463917, 'bagging_fraction': 0.9312197062884094, 'bagging_freq': 5, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8409145267564119,0.4447299588988429
SRS_sampled_df_10000_set_5,"{'lambda_l1': 2.870584206806056e-07, 'lambda_l2': 0.0005794013886842377, 'num_leaves': 433, 'feature_fraction': 0.6568398681213097, 'bagging_fraction': 0.9358501097110801, 'bagging_freq': 14, 'min_child_samples': 6, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8377930224500834,0.4349191919992744
SRS_sampled_df_10000_set_6,"{'lambda_l1': 5.229091314705165e-07, 'lambda_l2': 0.0003343772420037273, 'num_leaves': 253, 'feature_fraction': 0.822464731262844, 'bagging_fraction': 0.9728176873869789, 'bagging_freq': 3, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8435062435562839,0.4707946763915367
SRS_sampled_df_10000_set_7,"{'lambda_l1': 2.7997110638316625e-08, 'lambda_l2': 9.495736274128425e-07, 'num_leaves': 429, 'feature_fraction': 0.5860653700678006, 'bagging_fraction': 0.9267090986062286, 'bagging_freq': 3, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8325170617422255,0.4625333558409554
SRS_sampled_df_10000_set_8,"{'lambda_l1': 0.0026403971563797868, 'lambda_l2': 5.2195079196113376e-05, 'num_leaves': 267, 'feature_fraction': 0.8155735714954085, 'bagging_fraction': 0.7167674942556633, 'bagging_freq': 10, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.820121385173406,0.46987869186853926
SRS_sampled_df_10000_set_9,"{'lambda_l1': 6.494072536321457e-06, 'lambda_l2': 1.4905801317461386e-06, 'num_leaves': 322, 'feature_fraction': 0.8171626671721132, 'bagging_fraction': 0.8702253023920469, 'bagging_freq': 11, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8391588193738228,0.4659286290925744
SRS_sampled_df_10000_set_10,"{'lambda_l1': 9.308985452224879e-08, 'lambda_l2': 0.00010345552442013838, 'num_leaves': 352, 'feature_fraction': 0.7243156514311846, 'bagging_fraction': 0.8678961993636403, 'bagging_freq': 3, 'min_child_samples': 6, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8320755121651396,0.4661009258396888
SRS_sampled_df_10000_set_11,"{'lambda_l1': 1.0809298817082832e-07, 'lambda_l2': 0.00022600311095877313, 'num_leaves': 293, 'feature_fraction': 0.9127103831299669, 'bagging_fraction': 0.9241661189328296, 'bagging_freq': 12, 'min_child_samples': 2, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8268526132595773,0.45229557221601074
SRS_sampled_df_10000_set_12,"{'lambda_l1': 0.008056705333458376, 'lambda_l2': 0.044156741433979234, 'num_leaves': 376, 'feature_fraction': 0.7759122719891176, 'bagging_fraction': 0.7235922619152153, 'bagging_freq': 1, 'min_child_samples': 4, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8339315760728818,0.4492857850041828
SRS_sampled_df_10000_set_13,"{'lambda_l1': 0.002750931899869475, 'lambda_l2': 1.8007168619241423e-07, 'num_leaves': 435, 'feature_fraction': 0.9336947890928815, 'bagging_fraction': 0.9538898556931907, 'bagging_freq': 7, 'min_child_samples': 5, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8356499891444878,0.4362950442012219
SRS_sampled_df_10000_set_14,"{'lambda_l1': 0.0021865262182175285, 'lambda_l2': 0.0004313926870388289, 'num_leaves': 462, 'feature_fraction': 0.6043723142131631, 'bagging_fraction': 0.9309596666326135, 'bagging_freq': 1, 'min_child_samples': 5, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8442003604457348,0.4225466051164048
SRS_sampled_df_10000_set_15,"{'lambda_l1': 1.4502414736322847e-07, 'lambda_l2': 1.290748590341123e-05, 'num_leaves': 255, 'feature_fraction': 0.8221845337074185, 'bagging_fraction': 0.7833801121654621, 'bagging_freq': 3, 'min_child_samples': 3, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8339174146031476,0.44883934770632194
SRS_sampled_df_10000_set_16,"{'lambda_l1': 5.0589725248560746e-08, 'lambda_l2': 1.9868491710015098e-07, 'num_leaves': 471, 'feature_fraction': 0.5863896994475489, 'bagging_fraction': 0.8383256745454324, 'bagging_freq': 6, 'min_child_samples': 7, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8385729087706815,0.45568736500206697
SRS_sampled_df_10000_set_17,"{'lambda_l1': 4.755429302832747e-07, 'lambda_l2': 2.128630610016067e-07, 'num_leaves': 507, 'feature_fraction': 0.9365116495428106, 'bagging_fraction': 0.8522340947930859, 'bagging_freq': 6, 'min_child_samples': 10, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8363150840119872,0.44642759223672
SRS_sampled_df_10000_set_18,"{'lambda_l1': 0.000645387986680167, 'lambda_l2': 3.2377062160859468e-06, 'num_leaves': 372, 'feature_fraction': 0.4753791963882511, 'bagging_fraction': 0.8336710304240115, 'bagging_freq': 1, 'min_child_samples': 6, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.83940065800015,0.42977332147384717
SRS_sampled_df_10000_set_19,"{'lambda_l1': 0.000861709181216993, 'lambda_l2': 1.443724658268446e-08, 'num_leaves': 343, 'feature_fraction': 0.9064621482450008, 'bagging_fraction': 0.9253811492485973, 'bagging_freq': 8, 'min_child_samples': 1, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8340347265709788,0.4904130932728852
SRS_sampled_df_10000_set_20,"{'lambda_l1': 0.051689900728714676, 'lambda_l2': 0.04031288966438491, 'num_leaves': 301, 'feature_fraction': 0.47084207271728296, 'bagging_fraction': 0.9957810913440435, 'bagging_freq': 12, 'min_child_samples': 5, 'objective': 'regression', 'metric': 'rmse', 'boosting_type': 'gbdt', 'seed': 42}",100,0.8390805940701869,0.4616321306930665
